country,country_code,market,suburb,host_neighbourhood,street,government_area,_id,name,house_rules,room_type,price,property_type,bedrooms,beds,bed_type,bathrooms,accommodates,extra_people,guests_included,amenities,latitude,longitude,is_location_exact,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,cancellation_policy,cleaning_fee,review_scores,host_id,host_name,host_location,number_of_reviews,host_listings_count,host_total_listings_count,host_response_time,host_response_rate,host_is_superhost,host_identity_verified
Spain,ES,Barcelona,Sants-MontjuÃ¯c,Not Specified,"Barcelona, Barcelona, Spain",el Poble Sec,23303574,BARCELONA FIRA FAMILY,1. Check-in schedule: From 01/01 to 31/12: everyday from 15:00h to 21:00h. 2. Check-out schedule: 11:00. 3. This accommodation does not accept groups of young people.,Entire home/apt,83,Apartment,4,4,Real Bed,1,5,50,4,"24-hour check-in', 'Air conditioning', 'Crib', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Smoking allowed', 'TV', 'Washer', 'Wifi'",41.37384,2.15611,No,1,1125,0,0,0,17,strict_14_with_grace_period,60,86,149209395,Priority Villas,"Palma, Balearic Islands, Spain",10,70,70,within an hour,99,No,No
Spain,ES,Barcelona,GrÃ cia,Vila de GrÃ cia,"Barcelona, Catalunya, Spain",la Vila de GrÃ cia,23317712,Stylish design 1 bed in the heart of Gracia,no rules,Entire home/apt,25,Apartment,1,1,Real Bed,1,4,0,4,"Air conditioning', 'Bed linens', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Essentials', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Oven', 'Private entrance', 'Refrigerator', 'Shampoo', 'Stove', 'TV', 'Washer', 'Wifi'",41.40252,2.15491,Yes,6,1125,8,24,54,329,moderate,100,0,173642259,Vincenzo & Antonella,ES,0,1,1,within a few hours,100,No,No
Spain,ES,Barcelona,El Poblenou,Not Specified,"Barcelona, Spain",el Poblenou,23321866,UD Rambla Suites  Pool 27 (2 BR),"Pets not allowed. Check in from 15:00 to 21:00. Arrival between 21:00 and 22:59 are subject to 30.00EUR late arrival fee. Arrival between 23:00 and 00:30 are subject to 50.00EUR late arrival fee. OPTION 1:  SELF-VIRTUAL CHECK-IN       ""Avoid extra charges & waiting time"" To improve our Guestâ€™s service, we have implemented and included in your reservation the use of SELF CHECK-IN. You will not need to wait anymore for keysâ€™ handover at check-in, saving free time and money. Few days before your arrival, you will receive an email with a link with a downloadable STAY MY WAY APP. Please make sure to download it, do the SELF CHECK-IN, at latest 48 hours before your arrival; for you and people traveling with you (Important note: ALL guests have to be registered). Your smart phone will become the Key to access the apartment and get all needed information about the property. You will also find additional keys inside the apartment as well as a Guest Welcome Pack. Enjoy your stay, with a SELF CHE",Entire home/apt,175,Condominium,2,2,Real Bed,2,6,26,2,"Air conditioning', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Ethernet connection', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Oven', 'Paid parking on premises', 'Pool', 'Refrigerator', 'Room-darkening shades', 'Self check-in', 'Shampoo', 'Smart lock', 'Stove', 'TV', 'Washer', 'Wifi'",41.39763,2.20727,No,1,1125,7,18,34,204,strict_14_with_grace_period,68,93,156294948,Lorenzo,"Barcelona, Catalonia, Spain",3,32,32,within an hour,97,No,No
Spain,ES,Barcelona,Eixample,La Nova Esquerra de l'Eixample,"Barcelona, Catalunya, Spain",Hostafrancs,23479384,"Studio Ãngel ""Plaza De EspaÃ±a""",no rules,Entire home/apt,50,Loft,0,2,Real Bed,1,2,0,1,"Air conditioning', 'Baby bath', 'Beach essentials', 'Bed linens', 'Cable TV', 'Carbon monoxide detector', 'Cleaning before checkout', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Dishwasher', 'Elevator', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Pack â€™n Play/travel crib', 'Paid parking off premises', 'Paid parking on premises', 'Pocket wifi', 'Private entrance', 'Refrigerator', 'Safety card', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi'",41.37808,2.14587,Yes,32,1125,0,0,0,243,strict_14_with_grace_period,50,100,21483975,Apartments Toni Space Barcelona,"Barcelona, Catalonia, Spain",1,11,11,within an hour,100,Yes,Yes
Spain,ES,Barcelona,Sant Antoni,Sant Antoni,"Barcelona, Catalunya, Spain",Sant Antoni,23553008,Comfortable Apartment Sant Antoni area for months,no rules,Entire home/apt,45,Apartment,1,1,Real Bed,1,2,0,1,"Air conditioning', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Paid parking off premises', 'TV', 'Washer', 'Wifi'",41.37766,2.16311,Yes,32,364,0,0,0,219,flexible,0,100,3193594,Jan,"Barcelona, CataluÃ±a, Spain",2,6,6,within a few hours,100,No,Yes
Spain,ES,Barcelona,Sant MartÃ­,La Vila OlÃ­mpica,"Barcelona, Catalunya, Spain",la Vila OlÃ­mpica del Poblenou,23611001,Big sunny room! Perfect location!,no rules,Private room,45,Apartment,1,2,Real Bed,3,3,21,1,"Air conditioning', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Microwave', 'Refrigerator', 'Shampoo', 'Smoking allowed', 'Stove', 'Washer', 'Wifi'",41.39595,2.19584,Yes,1,1124,6,36,66,66,strict_14_with_grace_period,47,78,176608035,Uncredable,ES,8,5,5,within a day,50,No,No
Spain,ES,Barcelona,La Vila OlÃ­mpica,Adelfas,"BARCELONA, city, Spain",la Vila OlÃ­mpica del Poblenou,23681559,2379 - AB Vila Olimpica - Icaria Apartment - Bright and modern apartment with amazing pool in Vila OlÃ­mpica,"The client must pay one month's rent as a security deposit upon check-in.  Utility charges for monthly rentals are not included in the total cost of the rental. Utilities: You will be charged a minimum monthly rate for utilities such as gas, electricity, water and Internet according to the size of the apartment: 1 bedroom â€“ 120â‚¬; 2 bedrooms â€“ 200â‚¬, 3 bedrooms â€“ 250â‚¬, 4 or more bedrooms: 300â‚¬. At the end of your stay we will check the bills and if there are any outstanding amounts that have not been covered by your monthly payments we will deduct these from your deposit.",Entire home/apt,80,Apartment,1,1,Real Bed,1,3,0,3,"24-hour check-in', 'Air conditioning', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Elevator', 'Essentials', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Pool', 'Refrigerator', 'Safety card', 'Shampoo', 'TV', 'Washer', 'Wifi'",41.39343,2.19552,No,32,330,0,0,0,65,moderate,110,0,170716140,Robbie & Kay,"Barcelona, Catalonia, Spain",0,113,113,within a day,70,No,No
Spain,ES,Barcelona,Vila de GrÃ cia,Adelfas,"BARCELONA, city, Spain",la Vila de GrÃ cia,23681585,2541 - AB GRACIA SPACIOUS - Apartment for 4 with private terrace in GrÃ cia,"The client must pay one month's rent as a security deposit upon check-in.  Utility charges for monthly rentals are not included in the total cost of the rental. Utilities: You will be charged a minimum monthly rate for utilities such as gas, electricity, water and Internet according to the size of the apartment: 1 bedroom â€“ 120â‚¬; 2 bedrooms â€“ 200â‚¬, 3 bedrooms â€“ 250â‚¬, 4 or more bedrooms: 300â‚¬. At the end of your stay we will check the bills and if there are any outstanding amounts that have not been covered by your monthly payments we will deduct these from your deposit.",Entire home/apt,70,Apartment,2,3,Real Bed,1,4,0,4,"24-hour check-in', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Family/kid friendly', 'Hangers', 'Hot water', 'Internet', 'Kitchen', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Refrigerator', 'Safety card', 'Shampoo', 'TV', 'Washer', 'Wifi'",41.39817,2.16088,No,32,330,4,29,59,334,moderate,120,0,170716140,Robbie & Kay,"Barcelona, Catalonia, Spain",0,113,113,within a day,70,No,No
Spain,ES,Barcelona,Sant Antoni,Adelfas,"BARCELONA, city, Spain",Sant Antoni,23682266,2378 - AB Casa Farreras A - Amazing 1-bedroom Apartment with a Private Terrace,"The client must pay one month's rent as a security deposit upon check-in.  Utility charges for monthly rentals are not included in the total cost of the rental. Utilities: You will be charged a minimum monthly rate for utilities such as gas, electricity, water and Internet according to the size of the apartment: 1 bedroom â€“ 120â‚¬; 2 bedrooms â€“ 200â‚¬, 3 bedrooms â€“ 250â‚¬, 4 or more bedrooms: 300â‚¬. At the end of your stay we will check the bills and if there are any outstanding amounts that have not been covered by your monthly payments we will deduct these from your deposit.",Entire home/apt,100,Apartment,1,1,Real Bed,1,2,0,2,"24-hour check-in', 'Air conditioning', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Refrigerator', 'Safety card', 'Shampoo', 'TV', 'Washer', 'Wifi'",41.38186,2.1586,No,32,330,0,0,0,0,moderate,110,0,170716140,Robbie & Kay,"Barcelona, Catalonia, Spain",0,113,113,within a day,70,No,No
Spain,ES,Barcelona,El Raval,El Raval,"Barcelona, Catalunya, Spain",el Raval,23700685,Room in the center of Barcelona,no rules,Private room,2000,Apartment,0,1,Real Bed,1,1,0,1,"Air conditioning', 'Essentials', 'Hangers', 'Heating', 'Kitchen', 'Shampoo', 'Smoking allowed', 'TV', 'Washer', 'Wifi'",41.37539,2.17262,Yes,4,270,30,60,90,180,flexible,0,0,177544569,Gustavo,ES,0,1,1,Not Specified,Not Specified,No,No
Spain,ES,Barcelona,Eixample,Dreta de l'Eixample,"Barcelona, Catalunya, Spain",la Dreta de l'Eixample,23759457,Batllo Apartment Barcelona,"- Please be aware that our apartments are suited for families, business travelers and groups of friends over 25 years old.   As a general rule the standard check-out is by 11:00am. We then have the apartment thoroughly cleaned and try to have it ready for arrivals from 15:00 onwards. Although those are standard guidelines we will always try to do your check-in by the time our guests arrive if the situation in regards of the previous reservations allows it. A late check-out is also possible as long as it does not conflict with the arrival time of the following guests. For early check-ins or late check-outs please contact us. Number of guests: All reservations are made for a specific number of guests over two years old. This number must be specified and confirmed by the client within the booking process, and cannot exceed the maximum capacity of the apartment. For no reason, upon arrival or afterwards, the number of guests shall be more than authorised in the confirmed reservation. Any i",Entire home/apt,85,Apartment,1,3,Real Bed,1,4,0,1,"Air conditioning', 'Dryer', 'Elevator', 'Essentials', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Pack â€™n Play/travel crib', 'Private entrance', 'Shampoo', 'TV', 'Washer', 'Wifi'",41.39228,2.16187,Yes,29,1125,0,0,4,242,flexible,70,100,178208020,Marcel,ES,1,2,2,within a day,100,Yes,No
Spain,ES,Barcelona,El Poblenou,El Poblenou,"Barcelona, Catalunya, Spain",el Poblenou,23797007,"Nice room, Lovely apartment next to the beach",#NAME?,Private room,44,Apartment,1,1,Real Bed,1,2,0,1,"Bed linens', 'Essentials', 'Extra pillows and blankets', 'First aid kit', 'Hair dryer', 'Hangers', 'Host greets you', 'Kitchen', 'Patio or balcony', 'Pets allowed', 'Smoking allowed', 'Step-free access', 'Washer', 'Wifi'",41.40125,2.19975,Yes,2,1125,3,10,16,85,strict_14_with_grace_period,10,87,57038419,Jor,"Barcelona, Catalonia, Spain",15,1,1,a few days or more,40,No,No
Spain,ES,Barcelona,Sant Andreu,Navas,"Barcelona, Catalunya, Spain",Navas,23803557,HabitaciÃ³n cerca a Sagrada Familia,no rules,Private room,18,Apartment,1,1,Real Bed,1,1,0,1,"Elevator', 'Essentials', 'Hangers', 'Host greets you', 'Hot water', 'Kitchen', 'Laptop friendly workspace', 'Paid parking on premises', 'Shampoo', 'Smoking allowed', 'Washer', 'Wifi'",41.41756,2.1805,Yes,1,1125,15,35,63,338,strict_14_with_grace_period,0,80,101786647,Francisco,"Barcelona, Catalonia, Spain",50,3,3,within an hour,98,No,No
Spain,ES,Barcelona,Eixample,La Nova Esquerra de l'Eixample,"Barcelona, Catalunya, Spain",la Nova Esquerra de l'Eixample,23809500,WONDERFUL APARTMENT NEAR PASEO DE GRACIA,- NO PARTIES - NO PETS - NO NOISE AFTER 24,Entire home/apt,80,Apartment,3,5,Real Bed,2,7,20,3,"Air conditioning', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Long term stays allowed', 'Other', 'Paid parking off premises', 'Paid parking on premises', 'TV', 'Washer', 'Wifi'",41.38046,2.15482,No,2,1125,0,3,20,275,strict_14_with_grace_period,50,86,2736874,Mara,"Valencia, Valencian Community, Spain",13,22,22,within an hour,96,No,Yes
Spain,ES,Barcelona,Eixample,La Sagrada FamÃ­lia,"Barcelona, Catalunya, Spain",la Sagrada FamÃ­lia,23887963,ABSOLUTE SAGRADA FAMILIA 2,Se ruega silencio desde las 10 pm  hasta las 8 am - All check ins later than 23:00 have an extra fee: 20 â‚¬,Entire home/apt,115,Serviced apartment,2,4,Real Bed,1,6,15,2,"Air conditioning', 'BBQ grill', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Dryer', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Paid parking on premises', 'Refrigerator', 'Safety card', 'Shampoo', 'Stove', 'TV', 'Washer', 'Wifi'",41.40557,2.17574,Yes,2,30,1,3,7,142,strict_14_with_grace_period,45,99,147646238,Arturo,"Barcelona, Catalonia, Spain",29,6,6,within an hour,100,Yes,No
Spain,ES,Barcelona,GrÃ cia,L'Antiga Esquerra de l'Eixample,"Barcelona, CT, Spain",la Vila de GrÃ cia,23896389,Design apartment with amazing views,It is forbidden to do noise at night.,Entire home/apt,75,Apartment,1,1,Real Bed,1,2,0,2,"Air conditioning', 'Buzzer/wireless intercom', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi'",41.4069,2.15076,No,32,1125,0,26,28,303,moderate,80,0,7168856,David,"Barcelona, Catalonia, Spain",1,8,8,within a few hours,81,No,No
Spain,ES,Barcelona,Dreta de l'Eixample,Dreta de l'Eixample,"Barcelona, Catalunya, Spain",la Dreta de l'Eixample,23953865,Room A4,"- - 1- Check in 14h - 2- Check out 11h - 3- We do not keep luggage before or after your arrival - 4- you have to pay a deposit of â‚¬ 20 for each key delivered, it will be returned if you do not lose the keys",Private room,79,Apartment,1,3,Real Bed,1,3,0,1,"Essentials', 'Wifi'",41.38789,2.16673,Yes,1,1125,12,40,69,344,flexible,10,85,177980703,Sam,ES,34,2,2,within an hour,86,No,No
Spain,ES,Barcelona,El Poblenou,El Poblenou,"Barcelona, Catalunya, Spain",el Poblenou,23989053,Cozy Room near the Beach and 10 min away city cent,no rules,Private room,50,Loft,1,1,Real Bed,1,2,0,1,"Essentials', 'Family/kid friendly', 'First aid kit', 'Gym', 'Hair dryer', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Private living room', 'Safety card', 'Smoking allowed', 'TV', 'Washer', 'Wifi'",41.39715,2.19918,Yes,3,20,0,6,29,140,strict_14_with_grace_period,15,92,1630675,Carlos,"Mexico City, Distrito Federal, Mexico",24,3,3,within an hour,90,No,Yes
Spain,ES,Barcelona,La Nova Esquerra de l'Eixample,El Poble-sec,"Barcelona, Catalunya, Spain",la Nova Esquerra de l'Eixample,24004679,Apartamento CÃ©ntrico,no rules,Private room,50,Guesthouse,1,1,Real Bed,1,2,44,1,"Accessible-height bed', 'Air conditioning', 'Bed linens', 'Buzzer/wireless intercom', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Flat path to front door', 'Hair dryer', 'Handheld shower head', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Pets allowed', 'Pocket wifi', 'Refrigerator', 'Step-free access', 'Step-free access', 'Stove', 'Washer', 'Well-lit path to entrance', 'Wheelchair accessible', 'Wide clearance to bed', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wifi'",41.37974,2.14741,No,1,1125,30,60,90,365,flexible,35,90,37298105,Lara,"Barcelona, Catalonia, Spain",2,2,2,within a few hours,100,No,No
Spain,ES,Barcelona,El GÃ²tic,Not Specified,"Barcelona, Catalunya, Spain",el Barri GÃ²tic,24026688,(inRAMBLAS) 1double room! Historic center,no rules,Private room,68,Apartment,1,2,Real Bed,1,2,12,2,"Accessible-height toilet', 'Air conditioning', 'Bed linens', 'Breakfast', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Paid parking on premises', 'Refrigerator', 'Self check-in', 'Shampoo', 'Smoke detector', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'Washer', 'Waterfront', 'Well-lit path to entrance', 'Wide doorway', 'Wifi'",41.37818,2.17696,No,2,30,4,18,42,47,strict_14_with_grace_period,8,91,177468457,Jorge,"Barcelona, Catalonia, Spain",49,4,4,within a few hours,100,No,No
Spain,ES,Barcelona,Ciutat Vella,El Born,"Barcelona, Catalunya, Spain","Sant Pere, Santa Caterina i la Ribera",24032849,HabitaciÃ³n doble en el centro de la ciudad,no rules,Private room,47,Apartment,1,1,Real Bed,1,2,0,1,"Essentials', 'Hair dryer', 'Hot water', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Lockbox', 'Paid parking on premises', 'Self check-in', 'Shampoo', 'Smoke detector', 'TV', 'Wifi'",41.38484,2.18358,Yes,2,30,1,2,2,2,strict_14_with_grace_period,10,95,3893693,Yanina,"Barcelona, Catalonia, Spain",23,1,1,within a few hours,100,No,No
Spain,ES,Barcelona,L'Antiga Esquerra de l'Eixample,L'Antiga Esquerra de l'Eixample,"Barcelona, Catalunya, Spain",la Nova Esquerra de l'Eixample,24049135,Big double room with private bathroom,no rules,Private room,55,Apartment,1,1,Real Bed,1,2,0,1,"Elevator', 'Essentials', 'Hair dryer', 'Hangers', 'Host greets you', 'Iron', 'Laptop friendly workspace', 'Shampoo', 'Wifi'",41.38186,2.14306,Yes,2,1125,0,0,0,0,moderate,0,96,7933734,Angel,"Barcelona, Catalonia, Spain",16,1,1,within a day,67,No,No
Spain,ES,Barcelona,Sant Antoni,Sant Antoni,"Barcelona, Catalunya, Spain",Sant Antoni,24052553,Central 3 Beds + Breakfast & Balcony (3A),"EstÃ¡ totalmente prohibido traer a la casa a personas ajenas a la reserva, personas que no estÃ©n alojadas en el apartamento no podrÃ¡n entrar",Private room,40,Apartment,1,2,Real Bed,1,3,0,1,"Breakfast', 'Elevator', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Kitchen', 'Lock on bedroom door', 'Paid parking off premises', 'Paid parking on premises', 'Shampoo', 'Smoking allowed', 'Wifi'",41.38334,2.16078,Yes,1,1125,7,19,39,81,strict_14_with_grace_period,0,84,131675890,Charly,"Barcelona, Catalonia, Spain",40,1,1,within an hour,100,No,No
Spain,ES,Barcelona,La Barceloneta,Adelfas,"BARCELONA, city, Spain",la Barceloneta,24057445,2633 - AB Barceloneta - Artistic Style Apartment - Beachside apartment for 2 with balcony and WiFi,"The client must pay one month's rent as a security deposit upon check-in.  Utility charges for monthly rentals are not included in the total cost of the rental. Utilities: You will be charged a minimum monthly rate for utilities such as gas, electricity, water and Internet according to the size of the apartment: 1 bedroom â€“ 120â‚¬; 2 bedrooms â€“ 200â‚¬, 3 bedrooms â€“ 250â‚¬, 4 or more bedrooms: 300â‚¬. At the end of your stay we will check the bills and if there are any outstanding amounts that have not been covered by your monthly payments we will deduct these from your deposit.",Entire home/apt,60,Apartment,1,1,Real Bed,1,2,0,2,"24-hour check-in', 'Air conditioning', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Family/kid friendly', 'Hangers', 'Heating', 'Hot water', 'Internet', 'Kitchen', 'Luggage dropoff allowed', 'Microwave', 'Patio or balcony', 'Refrigerator', 'Shampoo', 'Stove', 'TV', 'Washer', 'Wifi'",41.38033,2.19012,No,32,330,7,7,7,29,moderate,120,0,170716140,Robbie & Kay,"Barcelona, Catalonia, Spain",0,113,113,within a day,70,No,No
Spain,ES,Barcelona,Eixample,El GÃ²tic,"Barcelona, Catalunya, Spain",la Dreta de l'Eixample,24173657,Paseo de Gracia Apartment 4 3,no rules,Entire home/apt,90,Apartment,1,2,Real Bed,1,4,20,2,"Air conditioning', 'Bed linens', 'Coffee maker', 'Crib', 'Dishes and silverware', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Microwave', 'Oven', 'Patio or balcony', 'Refrigerator', 'Shampoo', 'Smoking allowed', 'TV', 'Washer', 'Wifi'",41.39397,2.17051,Yes,3,1125,20,50,80,289,strict_14_with_grace_period,50,0,9784103,Apartime,"Barcelona, Catalonia, Spain",0,34,34,within an hour,90,No,No
Spain,ES,Barcelona,Eixample,Sant Antoni,"Barcelona, Catalunya, Spain",la Sagrada FamÃ­lia,24200355,Sagrada Familia up to 6!!,no rules,Entire home/apt,50,Apartment,4,6,Real Bed,2,6,0,1,"Air conditioning', 'Carbon monoxide detector', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Paid parking off premises', 'Paid parking on premises', 'Pets allowed', 'Private entrance', 'Safety card', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi'",41.40387,2.1788,Yes,32,1124,0,6,36,311,flexible,0,0,182406866,Oscar,"Barcelona, Catalonia, Spain",0,10,10,within a few hours,100,No,No
Spain,ES,Barcelona,SarriÃ -Sant Gervasi,Sant Gervasi - la Bonanova,"Barcelona, Catalunya, Spain",Sant Gervasi - la Bonanova,24267275,ruhige Wohnung mit WLAN in Barcelona,no rules,Entire home/apt,59,Apartment,0,2,Real Bed,1,4,0,1,"Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Other', 'Paid parking off premises', 'Pets allowed', 'Private entrance', 'Shampoo', 'Washer', 'Wifi'",41.40416,2.13589,Yes,3,140,6,11,11,11,flexible,70,97,144997223,Rafael,"Bucharest, Bucharest, Romania",6,1,1,within an hour,100,No,No
Spain,ES,Barcelona,Ciutat Vella,El GÃ²tic,"Barcelona, Catalunya, Spain",el Barri GÃ²tic,24322799,Cozy Apartment Las Ramblas,no rules,Entire home/apt,45,Apartment,1,1,Real Bed,1,2,0,1,"Air conditioning', 'Essentials', 'Family/kid friendly', 'Hangers', 'Host greets you', 'Hot water', 'Kitchen', 'Long term stays allowed', 'Paid parking on premises', 'Washer', 'Wifi'",41.3846,2.1737,No,31,1125,0,0,0,0,strict_14_with_grace_period,60,100,63048416,Carla,ES,2,15,15,within a few hours,100,No,No
Spain,ES,Barcelona,Dreta de l'Eixample,Dreta de l'Eixample,"Barcelona, Catalunya, Spain",la Dreta de l'Eixample,24324367,Precioso Apartamento en Barcelona *Bcn* C02,"- Por favor, lea atentamente las siguientes normas antes de proceder con la reserva: - EstÃ¡ prohibido fumar dentro del apartamento, excepto en zonas exteriores. El no cumplimiento de esta norma implicarÃ¡ una penalizaciÃ³n econÃ³mica. - Nos tomamos muy en serio la convivencia con los vecinos, asÃ­ que estÃ¡ prohibido hacer cualquier ruido que pueda molestarlos, sobretodo a partir de las 9PM. - No estÃ¡ permitido reservar el apartamento por menores de 25 aÃ±os. - Las fiestas dentro del apartamento estÃ¡n terminantemente prohibidas. - No estÃ¡ permitido invitar a dormir a personas no incluidas en la reserva. - Al finalizar la estancia, el inquilino se compromete a dejar los utensilios de concina (platos, vasos, paellas, cubiertos) limpios. - Late Check-in (para entradas despuÃ©s de 8:00PM) tiene un recargo de 25â‚¬ -Late Check-in (para entradas despuÃ©s de 11.00PM) tiene un recargo de 40â‚¬ -Al salir del apartamento, por favor compruebe siempre que el aire acondicionado y las luces estÃ¡n apagados y que",Entire home/apt,150,Apartment,1,2,Real Bed,1,3,14,2,"Air conditioning', 'Elevator', 'Essentials', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Paid parking off premises', 'Safety card', 'Shampoo', 'TV', 'Wifi'",41.3973,2.17445,Yes,2,1125,10,16,25,241,moderate,15,86,10547296,MarÃ­a & Oscar,"Barcelona, Catalonia, Spain",22,100,100,within an hour,97,No,No
