country,country_code,market,suburb,host_neighbourhood,street,government_area,_id,name,house_rules,room_type,price,property_type,bedrooms,beds,bed_type,bathrooms,accommodates,extra_people,guests_included,amenities,latitude,longitude,is_location_exact,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,cancellation_policy,cleaning_fee,review_scores,host_id,host_name,host_location,number_of_reviews,host_listings_count,host_total_listings_count,host_response_time,host_response_rate,host_is_superhost,host_identity_verified
United States,US,The Big Island,Island of HawaiÊ»i,Not Specified,"Kamuela, HI, United States",South Kohala,26197507,NEW-Kamuela Luxury Resort Townhome on Kohala Coast,"Policies: - No smoking - No pets allowed - No events, parties or large gatherings - TAT: T (Phone number hidden by Airbnb) - Please note the property is not suitable for children under 10 years of age - Must be at least 25 years old to book - Additional fees and taxes may apply - Photo ID may be required upon check-in",Entire home/apt,400,Townhouse,2,2,Real Bed,2,4,0,1,"Air conditioning', 'BBQ grill', 'Bathtub', 'Beach essentials', 'Bed linens', 'Coffee maker', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Ethernet connection', 'Free parking on premises', 'Gym', 'Hair dryer', 'Hot tub', 'Iron', 'Kitchen', 'Microwave', 'Other', 'Oven', 'Pool', 'Refrigerator', 'TV', 'Washer', 'Wifi'",19.94653,-155.85622,No,4,29,7,28,58,303,strict_14_with_grace_period,286,0,151398424,Evolve,United States,0,200,200,within a few hours,67,No,No
United States,US,Oahu,Honolulu,Not Specified,"Waikiki, HI, United States",Primary Urban Center,26204249,Waikiki Banyan Tower 2 Suite 3704 *No guest service fee*,"1. The number of guests this property accommodates is the maximum number of guests allowed including children. No parties or other gatherings are allowed. 2. The primary Guest must be age 25 or older. 3. No smoking is allowed at any of our properties. 4. Pets are allowed only in properties that specifically listed as â€œPets Allowed.â€ Red Awning Vacation Rentals is here to help you before, during and after your stay.Â  Just let us know any questions you have or issues we can help you with.Â  We are available 24x7 via text message, live chat and email so you can reach us anytime, in addition to reaching us by phone. Please note these Check-in Day Requirements for this property: Jan 14 2019 - Jan 20 2019 : Thursday, Friday, Saturday and Sunday check-in required, Thursday, Friday, Saturday and Sunday check-out required.; Mar 30 2020 - Mar 30 2020 : Monday check-in required, Monday check-out required.",Entire home/apt,307,Condominium,1,2,Real Bed,1,6,0,6,"Bathtub', 'Bed linens', 'Carbon monoxide detector', 'Coffee maker', 'Dryer', 'Essentials', 'Hot tub', 'Kitchen', 'Microwave', 'Oven', 'Patio or balcony', 'Pool', 'Smoke detector', 'TV', 'Washer', 'Wifi'",21.27413,-157.822,No,5,365,9,32,47,212,super_strict_60,319,0,196635279,Red Awning,US,0,63,63,within an hour,100,No,No
United States,US,Maui,Maui,Kihei/Wailea,"Kihei, HI, United States",Kihei-Makena,26257930,"Wailea Ekahi Village 28F- 1 Bedroom, Ocean View!!",- Check-in anytime after 2PM - Check out by 10AM - -No Shoes in the Condo - Quiet Hours- 10PM to 7AM,Entire home/apt,305,Condominium,1,2,Real Bed,2,4,0,1,"Air conditioning', 'BBQ grill', 'Babysitter recommendations', 'Beachfront', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Disabled parking spot', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Lockbox', 'Long term stays allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Pool', 'Private entrance', 'Refrigerator', 'Self check-in', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wifi'",20.69808,-156.44098,Yes,4,80,0,19,42,186,strict_14_with_grace_period,125,100,173239198,Maui A Place A Part,US,2,8,8,within an hour,100,No,No
United States,US,Oahu,OÊ»ahu,Waipahu,"Waikele, HI, United States",Central Oahu,26263470,Sora Home-3  Qeen bed,"No shoes in house ,  Check  out addition-cleaning$30 pay",Private room,59,House,1,1,Real Bed,1,2,15,1,"Air conditioning', 'Bed linens', 'Buzzer/wireless intercom', 'Cable TV', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Extra pillows and blankets', 'Fire extinguisher', 'First aid kit', 'Free street parking', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Pets live on this property', 'Refrigerator', 'Safety card', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi'",21.40908,-158.01012,No,2,1125,18,40,70,160,strict_14_with_grace_period,49,96,195465513,Myungsuk,"Waipahu, Hawaii, United States",11,3,3,within an hour,100,Yes,No
United States,US,Oahu,Honolulu,Waikiki,"Honolulu, HI, United States",Primary Urban Center,2629234,Beautiful 1/1/1 in Waikiki!,"House rules will be given at check in. Generally no pets, no smoking, no loud noise etc. However, if you want to have a party, you can rent the party room at the swimming pool from resident manager. Your guests also will have to follow the building rules.",Entire home/apt,142,Condominium,1,2,Real Bed,1,3,0,2,"24-hour check-in', 'Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Host greets you', 'Hot tub', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Pool', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi'",21.27592,-157.8205,Yes,90,1125,0,0,0,0,strict_14_with_grace_period,120,100,13468379,Ratana,"Kailua, Hawaii, United States",4,5,5,within a few hours,100,Yes,Yes
United States,US,Oahu,Nanakuli/Maili,Nanakuli/Maili,"Waianae, HI, United States",Waianae,26315238,Oceanfront Sun Suite - Beachfront Oasis  âœ”Wifi âœ”AC,#NAME?,Entire home/apt,139,Condominium,1,1,Real Bed,1,4,0,1,"Air conditioning', 'BBQ grill', 'Beach essentials', 'Beachfront', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Free parking on premises', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Microwave', 'Oven', 'Patio or balcony', 'Pool', 'Refrigerator', 'Self check-in', 'Shampoo', 'Stove', 'TV', 'Washer', 'Waterfront', 'Wifi'",21.41425,-158.17655,Yes,1,1125,4,18,29,182,moderate,99,100,197888507,Tatiana,US,43,1,1,within an hour,100,Yes,No
United States,US,New York,Manhattan,East Village,"New York, NY, United States",East Village,263190,Room in East Village with Private Entrance,no rules,Private room,88,Apartment,1,1,Real Bed,1,1,0,1,"Air conditioning', 'Buzzer/wireless intercom', 'Heating', 'Host greets you', 'Internet', 'Kitchen', 'Lock on bedroom door', 'Private entrance', 'Smoking allowed', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",40.72534,-73.98591,Yes,2,760,0,0,0,0,strict_14_with_grace_period,10,82,1020539,Dominique,"New York, New York, United States",69,2,2,within a day,70,No,Yes
United States,US,Oahu,Honolulu,Newport Beach,"Honolulu, HI, United States",Primary Urban Center,26361065,Marriottâ€™s Waikoloa Ocean Club,no rules,Private room,300,Villa,1,1,Real Bed,1,4,0,1,"Air conditioning', 'Carbon monoxide detector', 'Elevator', 'Essentials', 'Free parking on premises', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'Hot tub', 'Lock on bedroom door', 'Pool', 'Private entrance', 'Private living room', 'Shampoo', 'Smoke detector', 'TV', 'Wifi'",21.27348,-157.8231,Yes,3,1125,30,60,90,365,strict_14_with_grace_period,0,0,16222167,Sho,US,0,115,115,within a few hours,67,No,Yes
United States,US,Oahu,OÊ»ahu,Waianae Coast,"Waianae, HI, United States",Waianae,26365192,The Pineapple Surf Shack,"We are looking for open minded, respectful and kind individuals/families Quiet Hour after 10:30pm Sand must be rinsed off before entering guesthouse When you leave the guesthouse please turn off the air conditioner units. Please pull off bedding at check out and leave on floor in bedroom. Take out all trash to grey bin and recycling to the blue bin outside to the right of the gate. Please wash all dishes and leave keys on counter.",Entire home/apt,130,Guesthouse,1,4,Real Bed,1,5,20,4,"Air conditioning', 'BBQ grill', 'Beach essentials', 'Bed linens', 'Childrenâ€™s books and toys', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Fixed grab bars for shower', 'Fixed grab bars for toilet', 'Flat path to front door', 'Free parking on premises', 'Free street parking', 'Garden or backyard', 'Hair dryer', 'Handheld shower head', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Microwave', 'Other', 'Oven', 'Pack â€™n Play/travel crib', 'Patio or balcony', 'Private living room', 'Refrigerator', 'Room-darkening shades', 'Shampoo', 'Shower chair', 'Single level home', 'Smoke detector', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wide hallway clearance', 'Wifi'",21.46995,-158.21734,Yes,1,1125,1,4,13,185,strict_14_with_grace_period,100,100,55591302,Naomi,"MÄkaha, Hawaii, United States",29,1,1,within a few hours,100,Yes,No
United States,US,The Big Island,Island of HawaiÊ»i,Island of HawaiÊ»i,"PÄhoa, HI, United States",Puna,26391176,Padawan Private Suite,no rules,Private room,25,House,1,1,Real Bed,1,2,10,1,"Bed linens', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Essentials', 'Extra pillows and blankets', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Free street parking', 'Game console', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Luggage dropoff allowed', 'Other', 'Oven', 'Refrigerator', 'Shampoo', 'Single level home', 'Smoke detector', 'Smoking allowed', 'Stove', 'TV', 'Washer', 'Wifi'",19.50217,-154.9195,Yes,1,28,15,45,75,75,strict_14_with_grace_period,5,100,198231250,Ethan,US,11,3,3,within an hour,100,Yes,No
United States,US,Kauai,KauaÊ»i,KauaÊ»i,"Koloa, HI, United States",Koloa-Poipu,26419653,Pili Mai 2L,no rules,Entire home/apt,522,Condominium,3,4,Real Bed,3,8,0,8,"Air conditioning', 'Bed linens', 'Cable TV', 'Dryer', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Gym', 'Hangers', 'Internet', 'Iron', 'Kitchen', 'Shampoo', 'TV', 'Washer', 'Wifi'",21.88376,-159.45861,No,1,1125,8,18,45,254,super_strict_60,312,100,756093,Joshua,"Hawaii, United States",7,95,95,within an hour,100,No,Yes
United States,US,The Big Island,Island of HawaiÊ»i,Island of HawaiÊ»i,"Keaau, HI, United States",Puna,26527885,Makuu Palms Guest House Walk to Beach Park,no rules,Private room,90,House,1,1,Real Bed,1,2,0,2,"Air conditioning', 'Breakfast', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi'",19.59112,-154.93593,Yes,3,1125,12,32,60,60,flexible,15,100,4220037,Michelle,"Keaau, Hawaii, United States",14,2,2,within an hour,100,Yes,Yes
United States,US,Oahu,Honolulu,Waikiki,"Honolulu, HI, United States",Primary Urban Center,26533551,"Queen Studio, Full Kitchen 1.5 mins from the Beach",no rules,Entire home/apt,138,Condominium,0,1,Real Bed,1,2,0,1,"Air conditioning', 'Beach essentials', 'Bed linens', 'Cable TV', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Disabled parking spot', 'Dishes and silverware', 'Dryer', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Free street parking', 'Hair dryer', 'Hangers', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Paid parking off premises', 'Patio or balcony', 'Private entrance', 'Refrigerator', 'Safety card', 'Shampoo', 'Single level home', 'Smoke detector', 'Step-free access', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wifi'",21.27353,-157.82209,Yes,1,69,18,37,67,342,moderate,125,93,43793840,Mark,"Honolulu, Hawaii, United States",9,92,92,within an hour,99,No,No
United States,US,Kauai,KauaÊ»i,KauaÊ»i,"Hanalei, HI, United States",North Shore Kauai,26549061,"NEW LISTING! Beautiful home w/ lanai, central location & easy beach access!","- The responsible renter must be at least 21 years of age to book. Guests under 21 must be accompanied by a parent or legal guardian for the duration of the reservation. - No dog(s) are welcome in this home. No other animals are allowed without specific Vacasa approval. - The property shall not be used by more than the number of adults and children listed in your reservation. - All guests shall abide by Vacasaâ€™s good neighbor policy and shall not engage in illegal activity. Quiet hours are from 10 p.m. to 8 a.m. - If early check-in is available for your reservation, you will be notified by 9am on the morning of your arrival by email. Late check-out is offered whenever possible for a small fee. - No smoking of any kind is permitted anywhere on the premises. - No commercial photography or filming is permitted on the property. Tents or other structures may not be erected. - Renter is liable for any damage to the property and agrees to accept charges to the card on file should damage occur",Entire home/apt,776,House,3,3,Real Bed,2,6,0,1,"BBQ grill', 'Beach essentials', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Lockbox', 'Microwave', 'Oven', 'Pack â€™n Play/travel crib', 'Patio or balcony', 'Private entrance', 'Refrigerator', 'Self check-in', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi'",22.20656,-159.49713,No,2,180,0,0,9,140,strict_14_with_grace_period,491,0,10548519,Vacasa Hawaii,US,0,51,51,within an hour,81,No,No
United States,US,New York,Manhattan,Harlem,"New York, NY, United States",Harlem,2657689,Your Amazing Vacation Apartment!,*Please be respectful of the neighbors *No loud parties *Visitors are responsible for their own food and cleaning dishes.  *NO Pets or Smoking or NO Drugs!,Shared room,100,Apartment,1,1,Couch,1,2,0,4,"Buzzer/wireless intercom', 'Carbon monoxide detector', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Heating', 'Hot tub', 'Internet', 'Kitchen', 'Smoke detector', 'Wifi'",40.8106,-73.94647,Yes,1,1125,0,0,0,0,flexible,100,0,9051298,Lydiah,"New York, New York, United States",0,2,2,Not Specified,Not Specified,No,Yes
United States,US,The Big Island,Hamakua Coast,Hamakua Coast,"Honokaa, HI, United States",Hamakua,2670173,Hamakua Hideaway Cliff House,The fireplace is very safe but always practice caution  Remember to put out all candles you light  Ladder to loft is easy and safe but practice safety,Entire home/apt,250,House,1,2,Real Bed,1,2,0,2,"Essentials', 'Fire extinguisher', 'Free parking on premises', 'Hot tub', 'Indoor fireplace', 'Kitchen', 'TV', 'Wifi'",20.11839,-155.58062,Yes,2,1125,2,11,25,289,strict_14_with_grace_period,0,98,13668412,Kristan,"Honokaa, Hawaii, United States",208,1,1,within an hour,100,Yes,Yes
United States,US,Maui,Maui,Kihei/Wailea,"Kihei, HI, United States",Kihei-Makena,27031450,"â˜… MAUI BEACH LOFT- Kihei, HI â˜…","- Check-in is anytime after 3PM - Check out by 11AM - Self check-in with Keypad - No Shoes in the house - Association rule booklet provided in condo - Most Important, have a great vacation",Entire home/apt,188,Condominium,2,3,Real Bed,2,6,25,6,"Air conditioning', 'BBQ grill', 'Bathtub', 'Beach essentials', 'Bed linens', 'Cable TV', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Extra pillows and blankets', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Free street parking', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'Hot tub', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Microwave', 'Oven', 'Pack â€™n Play/travel crib', 'Patio or balcony', 'Pool', 'Private entrance', 'Refrigerator', 'Safety card', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi'",20.7469,-156.45715,Yes,1,1125,1,1,26,255,strict_14_with_grace_period,125,100,203396108,Lily & Matt,"California, United States",29,1,1,within an hour,100,Yes,No
United States,US,Kauai,KauaÊ»i,Not Specified,"Princeville, HI, United States",North Shore Kauai,27041573,O'hana Retreat *We pay your guest service fee*,"1. The number of guests this property accommodates is the maximum number of guests allowed including children. No parties or other gatherings are allowed. 2. The primary Guest must be age 25 or older. 3. No smoking is allowed at any of our properties. 4. Pets are allowed only in properties that specifically listed as â€œPets Allowed.â€ Red Awning Vacation Rentals is here to help you before, during and after your stay.Â  Just let us know any questions you have or issues we can help you with.Â  We are available 24x7 via text message, live chat and email so you can reach us anytime, in addition to reaching us by phone. Please note these Check-in Day Requirements for this property: Mar 24 2019 - Mar 30 2019 : Thursday, Friday and Saturday check-in required, Friday and Saturday check-out required.; Jun 30 2019 - Jul 06 2019 : Monday and Sunday check-in required, Monday, Tuesday and Sunday check-out required.; Jul 07 2019 - Jul 13 2019 : Monday, Tuesday, Wednesday, Thursday, Friday and Saturday c",Entire home/apt,331,House,3,3,Real Bed,2,6,0,6,"Bed linens', 'Cable TV', 'Carbon monoxide detector', 'Coffee maker', 'Dishwasher', 'Dryer', 'Essentials', 'Free parking on premises', 'Hair dryer', 'Kitchen', 'Microwave', 'Smoke detector', 'TV', 'Washer', 'Wifi'",22.21703,-159.47353,No,3,365,0,0,0,1,super_strict_60,617,0,195874836,Red Awning,US,0,24,24,within an hour,100,No,No
United States,US,The Big Island,Island of HawaiÊ»i,Kailua/Kona,"HÅlualoa, HI, United States",North Kona,2706978,The Kona Coffee Condo,There is a seven night minimum stay for all rentals purchased through this and all rental sites.,Entire home/apt,85,Apartment,2,3,Real Bed,2,8,10,4,"Cable TV', 'Carbon monoxide detector', 'Childrenâ€™s books and toys', 'Dryer', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Free parking on premises', 'Hair dryer', 'Hangers', 'High chair', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Long term stays allowed', 'Pack â€™n Play/travel crib', 'Pool', 'Self check-in', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi'",19.54486,-155.92964,Yes,7,1125,0,0,0,1,strict_14_with_grace_period,120,96,13853301,Robert,California,41,1,1,Not Specified,Not Specified,Yes,No
United States,US,Maui,Westside,Kaanapali,"Lahaina, HI, United States",Lahaina,27194870,HONUA KAI FAMILY VALUE 2br/1ba - Don't miss!,- HI Hotel tax of (Phone number hidden by Airbnb) % included as well as Parking Fee.  Hawaii Tax ID# (Phone number hidden by Airbnb),Entire home/apt,439,Condominium,2,3,Real Bed,1,6,0,1,"Air conditioning', 'Beachfront', 'Breakfast', 'Building staff', 'Carbon monoxide detector', 'Dryer', 'Elevator', 'Essentials', 'First aid kit', 'Gym', 'Hair dryer', 'Hangers', 'Hot tub', 'Hot water', 'Kitchen', 'Paid parking on premises', 'Pool', 'Safety card', 'Self check-in', 'Smoke detector', 'TV', 'Washer', 'Wifi'",20.94524,-156.69044,Yes,5,30,6,9,17,194,strict_14_with_grace_period,199,100,204779377,Jill,"Los Angeles, California, United States",3,1,1,within an hour,100,No,No
United States,US,New York,Brooklyn,Fort Greene,"Brooklyn, NY, United States",Fort Greene,272706,"SUNNY, SPACIOUS APT. in  FT. GREENE",No smoking or unapproved permanent guests  Respectful of neighbors,Entire home/apt,88,Apartment,1,1,Real Bed,1,2,25,2,"Air conditioning', 'Buzzer/wireless intercom', 'Dryer', 'Heating', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",40.69135,-73.97321,Yes,5,7,0,0,0,0,strict_14_with_grace_period,50,97,1402817,Valerie,"New York, New York, United States",7,1,1,Not Specified,Not Specified,No,No
United States,US,New York,East Village,Alphabet City,"New York, NY, United States",East Village,2728293,East Village w/ Private Bathroom & Roof & Elevator,Treat the apartment as you would your own. No large parties. Overnight guests are fine and you can invite friends over from time to time.,Private room,90,Apartment,1,1,Real Bed,1,2,0,1,"Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Carbon monoxide detector', 'Cat(s)', 'Dog(s)', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Gym', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Pets allowed', 'Pets live on this property', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi', 'translation missing: en.hosting_amenity_50'",40.7221,-73.98259,Yes,4,1125,0,0,0,0,moderate,100,0,12511213,Vijay,"New York, New York, United States",1,1,1,Not Specified,Not Specified,No,Yes
United States,US,Oahu,Windward Side,Ko'olauloa,"Hauula, HI, United States",Koolauloa,2741869,6 bd country living near beach,"This is a family oriented neighborhood.  No late night parties, the neighbors get quiet down around 9pm.  Please respect the neighbors.  Please take off shoes when enter the house.  Please no smoking inside the property.",Entire home/apt,420,House,6,9,Real Bed,3,16,15,12,"Air conditioning', 'Cable TV', 'Dryer', 'Essentials', 'Family/kid friendly', 'First aid kit', 'Free parking on premises', 'Hair dryer', 'Hangers', 'High chair', 'Hot water', 'Internet', 'Iron', 'Keypad', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Pack â€™n Play/travel crib', 'Private entrance', 'Self check-in', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi'",21.61278,-157.91296,Yes,1,1111,8,17,27,211,strict_14_with_grace_period,350,92,13980442,Samantha,"Hauula, Hawaii, United States",93,1,1,within an hour,100,No,Yes
United States,US,Oahu,OÊ»ahu,Not Specified,"Honolulu, HI, United States",Primary Urban Center,27466787,"Close to Ala Moana Shopping Center, Hotel room, 2 beds",No smoking No pets,Entire home/apt,199,Boutique hotel,1,2,Real Bed,1,4,20,2,"Air conditioning', 'Cable TV', 'Hair dryer', 'Smoke detector', 'TV', 'Wifi'",21.28629,-157.83953,No,1,1125,15,37,55,327,strict_14_with_grace_period,0,80,195869416,Paniolo,US,3,2,2,within an hour,100,No,No
United States,US,New York,Midtown,Hell's Kitchen,"New York, NY, United States",Hell's Kitchen,2748064,"Spacious 1 bedroom, prime location.","Will be left in the apartment to review. While I really want you to enjoy this great city and have a nice experience just keep in mind this is my home and my personal items. No more then 2 People can stay here. That is the maximum.  -NO over night guests are allowed.  -NO Parties or gatherings at all.  -NO pets.  -NO smoking.  -If you finish something please replace.  -Respect my neighbors, Respect my property.",Entire home/apt,200,Apartment,1,1,Real Bed,1,2,0,1,"24-hour check-in', 'Air conditioning', 'Building staff', 'Buzzer/wireless intercom', 'Cable TV', 'Carbon monoxide detector', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Self check-in', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",40.7645,-73.99314,Yes,4,10,0,0,10,237,strict_14_with_grace_period,150,99,6055938,Al,"New York, New York, United States",33,1,1,within an hour,100,No,No
United States,US,The Big Island,Island of HawaiÊ»i,Kailua/Kona,"HÅlualoa, HI, United States",North Kona,2748736,The Lilikoi Inn,no rules,Private room,145,Bed and breakfast,1,1,Real Bed,1,2,0,1,"Breakfast', 'Cable TV', 'Dryer', 'Essentials', 'Free parking on premises', 'Hot tub', 'Internet', 'Kitchen', 'Shampoo', 'TV', 'Washer', 'Wifi'",19.65803,-155.95581,Yes,1,1125,11,41,71,346,flexible,0,96,14063611,Trina Yerlick,"Holualoa, Hawaii, United States",17,2,2,within a few hours,100,No,Yes
United States,US,Oahu,Waialae/Kahala,Waialae/Kahala,"Honolulu, HI, United States",East Honolulu,27556447,BIG HEAVEN IN HONOLULU,"- QUIET HOURS FROM 8PM TO 8AM - FROM 8PM TO 8AM QUIET HOURS NO PARTY, no smoking, no smoking cannabis outside of the house, quiet hours after 8pm, this is a quiet residential area. Our neighbors work very early in morning and it is super quiet. We ask our guests to respect our wonderful neighbors. BUT A EXTRA $500 / FEE FOR PARTY WILL BE CHARGE. IF THE POLICE IS CALL A EXTRA $450/ FEE WILL BE ADD TO THE PREVIOUS CHARGE. IF CHECK OUT LATE WITHOUT ANY PREVIOUS APPROVAL YOU WILL CHARGE $45/ 15 MINUTES EXTRA TO HAVE THE CLEANING CREW WAITING OUTSIDE Thanks for understanding",Entire home/apt,425,House,4,5,Real Bed,3,8,100,8,"Air conditioning', 'Breakfast', 'Carbon monoxide detector', 'Crib', 'Dryer', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Free street parking', 'Hair dryer', 'Hangers', 'High chair', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Lockbox', 'Long term stays allowed', 'Luggage dropoff allowed', 'Pack â€™n Play/travel crib', 'Pets allowed', 'Private entrance', 'Self check-in', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi'",21.28735,-157.77791,Yes,1,1125,1,3,25,104,strict_14_with_grace_period,425,90,15938096,Elisabeth,"New Brunswick, Canada",2,6,6,within an hour,92,Yes,No
United States,US,New York,Williamsburg,Williamsburg,"Brooklyn, NY, United States",Williamsburg,277133,Williamsburg great location,Please leave everything as you found it and be respectful of our neighbors. No late night parties.,Entire home/apt,130,Apartment,1,1,Real Bed,1,2,50,2,"Air conditioning', 'Carbon monoxide detector', 'Heating', 'Internet', 'Kitchen', 'Smoke detector', 'TV', 'Wifi'",40.71445,-73.96126,Yes,6,18,0,9,15,30,strict_14_with_grace_period,65,96,1447168,Ken,"New York, New York, United States",23,1,1,Not Specified,Not Specified,No,Yes
United States,US,New York,Midtown,Hell's Kitchen,"New York, NY, United States",Upper West Side,2774934,Females only for midtown apt share,no rules,Shared room,70,Apartment,1,1,Real Bed,1,1,0,1,"Air conditioning', 'Buzzer/wireless intercom', 'Carbon monoxide detector', 'Elevator', 'Essentials', 'First aid kit', 'Heating', 'Internet', 'Kitchen', 'Smoke detector', 'Wifi'",40.77024,-73.98746,Yes,1,1125,26,52,81,353,strict_14_with_grace_period,25,96,1866728,Jeani,"New York, New York, United States",207,1,1,within an hour,100,No,Yes
